source,target,src_type,tgt_type,confidence,polarity,strength,claim_type
Processing:Fig:Fig. 8,Microstructure:bphase,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 8,Microstructure:texture,Processing,Microstructure,0.8,increase,strong,cooccurrence
Processing:Fig:Fig. 8,Property:UTS,Processing,Property,0.65,increase,medium,cooccurrence
Processing:Fig:Fig. 8,Property:elongation,Processing,Property,0.7,increase,medium,cooccurrence
Processing:Fig:Fig. 8,Processing:Fig:Fig. 7 a,Processing,Processing,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 8,Processing:LMD,Processing,Processing,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 8,Processing:SLM,Processing,Processing,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 8,Processing:beta heat treatment,Processing,Processing,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 8,Processing:selective laser melting,Processing,Processing,0.75,increase,strong,cooccurrence
Processing:Fig:Fig. 8,Processing:test:OM,Processing,Processing,0.65,increase,medium,cooccurrence
Processing:Fig:Fig. 8,Microstructure:beta grain,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 8,Microstructure:beta grains,Processing,Microstructure,0.65,increase,medium,cooccurrence
Processing:Fig:Fig. 8,Microstructure:columnar grains,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 8,Microstructure:low-angle grain boundaries,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 8,Microstructure:recrystallization,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 8,Processing:annealing,Processing,Processing,0.85,increase,strong,cooccurrence
Processing:Fig:Fig. 8,Processing:test:cooling rate experiment,Processing,Processing,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 8,Processing:test:simulation,Processing,Processing,0.65,increase,medium,cooccurrence
Processing:Fig:Fig. 8,Microstructure:matrix phase,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 8,Microstructure:αp grains,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 8,Processing:homogenization,Processing,Processing,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 8,Processing:hot rolling,Processing,Processing,0.7,increase,medium,cooccurrence
Processing:Fig:Fig. 8,Processing:test:SAED,Processing,Processing,0.7,increase,medium,cooccurrence
Processing:Fig:Fig. 8,Processing:test:X-ray diffraction (XRD),Processing,Processing,0.65,increase,medium,cooccurrence
Processing:Fig:Fig. 8,Processing:test:electron backscatter diffraction (EBSD),Processing,Processing,0.65,increase,medium,cooccurrence
Processing:Fig:Fig. 8,Processing:test:optical microscopy (OM),Processing,Processing,0.65,increase,medium,cooccurrence
Processing:Fig:Fig. 8,Processing:test:transmission electron microscopy (TEM),Processing,Processing,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 8,Microstructure:martensite,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 8,Processing:Fig:Fig. 16,Processing,Processing,0.8,increase,strong,cooccurrence
Processing:Fig:Fig. 8,Processing:arc melting,Processing,Processing,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 8,Processing:solution treatment (ST),Processing,Processing,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 8,Processing:test:compression test,Processing,Processing,0.7,increase,medium,cooccurrence
Processing:Fig:Fig. 8,Microstructure:dislocations,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 8,Microstructure:grain boundaries,Processing,Microstructure,0.7,increase,medium,cooccurrence
Processing:Fig:Fig. 8,Microstructure:omega phase,Processing,Microstructure,0.65,increase,medium,cooccurrence
Processing:Fig:Fig. 8,Microstructure:ω phase,Processing,Microstructure,0.65,increase,medium,cooccurrence
Processing:Fig:Fig. 8,Property:work hardening rate,Processing,Property,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 8,Property:yield stress,Processing,Property,0.65,increase,medium,cooccurrence
Processing:Fig:Fig. 8,Processing:rolled,Processing,Processing,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 8,Processing:rolling,Processing,Processing,0.7,increase,medium,cooccurrence
Processing:Fig:Fig. 8,Microstructure:colony,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 8,Microstructure:dimples,Processing,Microstructure,0.7,increase,medium,cooccurrence
Processing:Fig:Fig. 8,Microstructure:grain size,Processing,Microstructure,0.8,increase,strong,cooccurrence
Processing:Fig:Fig. 8,Microstructure:lamellar microstructure,Processing,Microstructure,0.75,increase,strong,cooccurrence
Processing:Fig:Fig. 8,Microstructure:lamellar α phase,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 8,Microstructure:precipitates,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 8,Microstructure:recrystallized grains,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 8,Microstructure:voids,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 8,Microstructure:β phases,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 8,Processing:Fig:Fig. 6b,Processing,Processing,0.65,increase,medium,cooccurrence
Processing:Fig:Fig. 8,Processing:Fig:Fig. 8a,Processing,Processing,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 8,Processing:Fig:Fig. 8b,Processing,Processing,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 8,Processing:Fig:Fig. 8c,Processing,Processing,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 8,Processing:Fig:Fig. 8d,Processing,Processing,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 8,Processing:Fig:Fig. 8e,Processing,Processing,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 8,Microstructure:stacking faults,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 8,Microstructure:α lamella,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 8,Microstructure:αp,Processing,Microstructure,0.65,increase,medium,cooccurrence
Processing:Fig:Fig. 8,Microstructure:β grains,Processing,Microstructure,0.7,increase,medium,cooccurrence
Processing:Fig:Fig. 8,Property:ductility,Processing,Property,0.85,increase,strong,cooccurrence
Processing:Fig:Fig. 8,Property:plasticity,Processing,Property,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 8,Property:ultimate tensile strength (UTS),Processing,Property,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 8,Property:yield strength,Processing,Property,0.85,increase,strong,cooccurrence
Processing:Fig:Fig. 8,Property:yield strength (YS),Processing,Property,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 8,Processing:DED,Processing,Processing,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 8,Processing:EST,Processing,Processing,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 8,Processing:directed energy deposition,Processing,Processing,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 8,Processing:laser melting deposition,Processing,Processing,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 8,Processing:laser powder bed fusion,Processing,Processing,0.75,increase,strong,cooccurrence
Processing:Fig:Fig. 8,Processing:test:HRTEM,Processing,Processing,0.65,increase,medium,cooccurrence
Processing:Fig:Fig. 8,Processing:test:hardness,Processing,Processing,0.85,increase,strong,cooccurrence
Processing:Fig:Fig. 8,Microstructure:alpha/beta interface,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 8,Microstructure:microstructure,Processing,Microstructure,0.8,increase,strong,cooccurrence
Processing:Fig:Fig. 8,Microstructure:needle-like,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 8,Microstructure:α/β interfaces,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 8,Processing:LPBF,Processing,Processing,0.7,increase,medium,cooccurrence
Processing:Fig:Fig. 8,Processing:additive manufacturing,Processing,Processing,0.7,increase,medium,cooccurrence
Processing:Fig:Fig. 8,Processing:aging,Processing,Processing,0.75,increase,strong,cooccurrence
Processing:Fig:Fig. 8,Processing:laser powder bed fusion (LPBF),Processing,Processing,0.65,increase,medium,cooccurrence
Processing:Fig:Fig. 8,Processing:test:fatigue,Processing,Processing,0.65,increase,medium,cooccurrence
Processing:Fig:Fig. 8,Processing:test:fractography,Processing,Processing,0.7,increase,medium,cooccurrence
Processing:Fig:Fig. 8,Processing:test:high-cycle fatigue,Processing,Processing,0.65,increase,medium,cooccurrence
Processing:Fig:Fig. 8,Microstructure:porosity,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 8,Microstructure:αGB,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 8,Property:fatigue life,Processing,Property,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 8,Property:tensile strength,Processing,Property,0.7,increase,medium,cooccurrence
Processing:Fig:Fig. 8,Processing:Fig:Table 4,Processing,Processing,0.75,increase,strong,cooccurrence
Processing:Fig:Fig. 8,Processing:LDED,Processing,Processing,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 8,Processing:test:fatigue crack growth,Processing,Processing,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 8,Processing:test:fatigue test,Processing,Processing,0.65,increase,medium,cooccurrence
Processing:Fig:Fig. 8,Processing:test:fracture morphology,Processing,Processing,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 8,Processing:test:compressive yield strength,Processing,Processing,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 8,Processing:test:microstructure analysis,Processing,Processing,0.65,increase,medium,cooccurrence
Processing:Fig:Fig. 8,Microstructure:grain refinement,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 8,Microstructure:secondary cracks,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 8,Processing:Fig:Fig. 17,Processing,Processing,0.75,increase,strong,cooccurrence
Processing:Fig:Fig. 8,Processing:Fig:Fig. 18,Processing,Processing,0.75,increase,strong,cooccurrence
Processing:Fig:Fig. 8,Processing:Fig:Fig. 19,Processing,Processing,0.8,increase,strong,cooccurrence
Processing:Fig:Fig. 8,Microstructure:DRX grains,Processing,Microstructure,0.65,increase,medium,cooccurrence
Processing:Fig:Fig. 8,Microstructure:equiaxed,Processing,Microstructure,0.65,increase,medium,cooccurrence
Processing:Fig:Fig. 8,Microstructure:α phases,Processing,Microstructure,0.65,increase,medium,cooccurrence
Processing:Fig:Fig. 8,Processing:Fig:graphical abstract,Processing,Processing,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 8,Processing:test:microhardness,Processing,Processing,0.8,increase,strong,cooccurrence
Processing:Fig:Fig. 8,Processing:test:microhardness test,Processing,Processing,0.65,increase,medium,cooccurrence
Processing:Fig:Fig. 8,Processing:test:microstructural characterization,Processing,Processing,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 8,Microstructure:alpha lath,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 8,Microstructure:bimodal microstructure,Processing,Microstructure,0.7,increase,medium,cooccurrence
Processing:Fig:Fig. 8,Microstructure:α plates,Processing,Microstructure,0.65,increase,medium,cooccurrence
Processing:Fig:Fig. 8,Processing:hot forging,Processing,Processing,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 8,Microstructure:phase,Processing,Microstructure,0.65,increase,medium,cooccurrence
Processing:Fig:Fig. 8,Microstructure:sub-grains,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 8,Property:strength,Processing,Property,0.75,increase,strong,cooccurrence
Processing:Fig:Fig. 8,Processing:heat treatment(900 °C),Processing,Processing,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 8,Processing:test:HE-XRD,Processing,Processing,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 8,Microstructure:grain,Processing,Microstructure,0.7,increase,medium,cooccurrence
Processing:Fig:Fig. 8,Microstructure:second phase,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 8,Property:compressive yield strength,Processing,Property,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 8,Property:microhardness,Processing,Property,0.7,increase,medium,cooccurrence
Processing:Fig:Fig. 8,Processing:Fig:Fig. 6a,Processing,Processing,0.7,increase,medium,cooccurrence
Processing:Fig:Fig. 8,Processing:Fig:Fig. 6c,Processing,Processing,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 8,Processing:WAAM,Processing,Processing,0.65,increase,medium,cooccurrence
Processing:Fig:Fig. 8,Processing:test:EDX,Processing,Processing,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 8,Processing:test:Vickers microhardness,Processing,Processing,0.7,increase,medium,cooccurrence
Processing:Fig:Fig. 8,Processing:test:contour method,Processing,Processing,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 8,Microstructure:HAZ,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 8,Microstructure:HAZ bands,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 8,Microstructure:bi-modal microstructure,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 8,Microstructure:coarse columnar,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 8,Microstructure:fine,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 8,Microstructure:fine acicular,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 8,Microstructure:α laths,Processing,Microstructure,0.75,increase,strong,cooccurrence
Processing:Fig:Fig. 8,Microstructure:ω precipitates,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 8,Processing:Fig:Graphical abstract,Processing,Processing,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 8,Processing:milling,Processing,Processing,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 8,Processing:sintering,Processing,Processing,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 8,Processing:hot-rolling,Processing,Processing,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 8,Processing:solution heat treatment,Processing,Processing,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 8,Processing:test:Vickers hardness,Processing,Processing,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 8,Processing:test:X-ray diffraction,Processing,Processing,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 8,Processing:Laser Powder Bed Fusion (LPBF),Processing,Processing,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 8,Processing:Fig:Fig. 6 (b),Processing,Processing,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 8,Processing:hot-rolled,Processing,Processing,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 8,Microstructure:α grains,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 8,Processing:test:thermo-mechanical simulation,Processing,Processing,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 8,Microstructure:α lamellae,Processing,Microstructure,0.7,increase,medium,cooccurrence
Processing:Fig:Fig. 8,Microstructure:primary α (αp),Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 8,Microstructure:α lath,Processing,Microstructure,0.65,increase,medium,cooccurrence
Processing:Fig:Fig. 8,Property:impact toughness,Processing,Property,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 8,Processing:test:scanning electron microscopy (SEM),Processing,Processing,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 8,Microstructure:α-laths,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 8,Processing:annealing(800 °C),Processing,Processing,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 8,Processing:Fig:Fig. 3(a),Processing,Processing,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 8,Processing:Fig:Fig. 6(a),Processing,Processing,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 8,Processing:Fig:Fig. 6(b),Processing,Processing,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 8,Processing:Fig:Fig. 7(d),Processing,Processing,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 8,Microstructure:prior-β grain,Processing,Microstructure,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 8,Processing:Fig:Fig. 1b,Processing,Processing,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 8,Processing:Fig:Fig. 3a,Processing,Processing,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 8,Processing:Fig:Fig. 7e,Processing,Processing,0.6,increase,medium,cooccurrence
Processing:Fig:Fig. 8,Processing:test:shear strength test,Processing,Processing,0.6,increase,medium,cooccurrence
